! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  7.100000000000000E+002  9.490623697845557E-001  2.971071219643100E+000  1.641213098883994E+000  2.557946152488916E-001
  7.200000000000000E+002  9.493799361608836E-001  2.982589165952632E+000  1.645993369150044E+000  2.557963307984076E-001
  7.400000000000000E+002  9.500100233356431E-001  3.005004013842179E+000  1.655487941432939E+000  2.557997386917680E-001
  7.600000000000000E+002  9.506266322360856E-001  3.026694378043049E+000  1.664834256410185E+000  2.558031246342198E-001
  7.700000000000000E+002  9.509276666364578E-001  3.037302960703720E+000  1.669432353713006E+000  2.558048124858628E-001
  7.800000000000000E+002  9.512256107230781E-001  3.047744312622551E+000  1.673996694095935E+000  2.558064949168834E-001
  7.900000000000000E+002  9.515205311640840E-001  3.058022902389174E+000  1.678527918942819E+000  2.558081720391325E-001
  8.000000000000000E+002  9.518124923403581E-001  3.068143033184962E+000  1.683026665966251E+000  2.558098439271245E-001
  8.200000000000000E+002  9.523920995682709E-001  3.087883434301592E+000  1.691967533325055E+000  2.558131667546124E-001
  8.400000000000000E+002  9.529603890907796E-001  3.107039726086897E+000  1.700782779911786E+000  2.558164696650737E-001
  8.600000000000000E+002  9.535178139441777E-001  3.125640997428343E+000  1.709477285323656E+000  2.558197530543820E-001
  8.800000000000000E+002  9.540647992513878E-001  3.143714355728197E+000  1.718055570309144E+000  2.558230173523656E-001
  9.000000000000000E+002  9.546017445100079E-001  3.161285095340182E+000  1.726521854612314E+000  2.558262629800994E-001
  9.200000000000000E+002  9.551290256570444E-001  3.178376849468069E+000  1.734880091247150E+000  2.558294903451191E-001
  9.400000000000000E+002  9.556469969308733E-001  3.195011727026362E+000  1.743133992479287E+000  2.558326998408021E-001
  9.600000000000000E+002  9.561559925519280E-001  3.211210436095298E+000  1.751287051235581E+000  2.558358918465861E-001
  9.800000000000000E+002  9.566563282421292E-001  3.226992395455533E+000  1.759342559464361E+000  2.558390667284484E-001
  1.000000000000000E+003  9.571483026009803E-001  3.242375835519404E+000  1.767303624242960E+000  2.558422248394768E-001
  1.020000000000000E+003  9.576321983541822E-001  3.257377889818255E+000  1.775173182105091E+000  2.558453665204609E-001
  1.040000000000000E+003  9.581082834887465E-001  3.272014678065441E+000  1.782954011897302E+000  2.558484921004769E-001
  1.060000000000000E+003  9.585768122868157E-001  3.286301381691494E+000  1.790648746384252E+000  2.558516018974485E-001
  1.080000000000000E+003  9.590380262689641E-001  3.300252312640914E+000  1.798259882769390E+000  2.558546962186801E-001
  1.100000000000000E+003  9.594921550564202E-001  3.313880976126692E+000  1.805789792263542E+000  2.558577753613626E-001
  1.120000000000000E+003  9.599394171605139E-001  3.327200127957506E+000  1.813240728810479E+000  2.558608396130463E-001
  1.140000000000000E+003  9.603800207067003E-001  3.340221826981725E+000  1.820614837061419E+000  2.558638892520899E-001
  1.160000000000000E+003  9.608141640996178E-001  3.352957483130736E+000  1.827914159677372E+000  2.558669245480787E-001
  1.180000000000000E+003  9.612420366349340E-001  3.365417901489989E+000  1.835140644027743E+000  2.558699457622200E-001
  1.200000000000000E+003  9.616638190630650E-001  3.377613322778996E+000  1.842296148345179E+000  2.558729531477146E-001
  1.220000000000000E+003  9.620796841092853E-001  3.389553460580004E+000  1.849382447389417E+000  2.558759469501066E-001
  1.240000000000000E+003  9.624897969542756E-001  3.401247535618631E+000  1.856401237666901E+000  2.558789274076114E-001
  1.260000000000000E+003  9.628943156786931E-001  3.412704307367648E+000  1.863354142247688E+000  2.558818947514273E-001
  1.280000000000000E+003  9.632933916749972E-001  3.423932103216765E+000  1.870242715216624E+000  2.558848492060273E-001
  1.300000000000000E+003  9.636871700294019E-001  3.434938845426296E+000  1.877068445791860E+000  2.558877909894359E-001
  1.320000000000000E+003  9.640757898765556E-001  3.445732076060443E+000  1.883832762140293E+000  2.558907203134896E-001
  1.340000000000000E+003  9.644593847292701E-001  3.456318980076208E+000  1.890537034916446E+000  2.558936373840855E-001
  1.360000000000000E+003  9.648380827854063E-001  3.466706406726677E+000  1.897182580548649E+000  2.558965424014130E-001
  1.380000000000000E+003  9.652120072137905E-001  3.476900889421736E+000  1.903770664293937E+000  2.558994355601767E-001
  1.400000000000000E+003  9.655812764209015E-001  3.486908664175612E+000  1.910302503081048E+000  2.559023170498063E-001
  1.450000000000000E+003  9.664957057385636E-001  3.511043867282941E+000  1.926487839446714E+000  2.559094495606892E-001
  1.500000000000000E+003  9.673826134900030E-001  3.534141713973530E+000  1.942335770311790E+000  2.559165142203372E-001
  1.510000000000000E+003  9.675542335523933E-001  3.538669227769726E+000  1.945443169804081E+000  2.559179246903025E-001
  1.520000000000000E+003  9.677248653507633E-001  3.543158569702721E+000  1.948538499122336E+000  2.559193324219273E-001
  1.540000000000000E+003  9.680644603605267E-001  3.552012526735929E+000  1.954704653879811E+000  2.559221372368198E-001
  1.560000000000000E+003  9.684002000898126E-001  3.560720777650615E+000  1.960823004157998E+000  2.559249317157519E-001
  1.580000000000000E+003  9.687321698239352E-001  3.569287530181900E+000  1.966894398714430E+000  2.559277160083229E-001
  1.600000000000000E+003  9.690604519462258E-001  3.577716822230689E+000  1.972919668628304E+000  2.559304902656812E-001
  1.620000000000000E+003  9.693851260751588E-001  3.586012530643364E+000  1.978899624958412E+000  2.559332546337523E-001
