! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  7.000000000000000E+003  1.383515169400139E-008  3.393438543760490E+000  8.966987260440163E-009  2.140500754912745E-003  1.175463381501253E+000  1.801948933199531E-012
  7.100000000000000E+003  1.371295083377062E-008  3.427614067894166E+000  8.883178445021447E-009  2.121725874039450E-003  1.180394750733993E+000  1.786787778120624E-012
  7.200000000000000E+003  1.359359213854946E-008  3.461630567894524E+000  8.801262623746081E-009  2.103385182105802E-003  1.185242922673109E+000  1.771969600428698E-012
  7.300000000000000E+003  1.347697054617114E-008  3.495490847139672E+000  8.721172222809372E-009  2.085462700566175E-003  1.190009886426916E+000  1.757481995295762E-012
  7.400000000000000E+003  1.336298626673557E-008  3.529197622840506E+000  8.642842967762812E-009  2.067943249939267E-003  1.194697560922182E+000  1.743313169269742E-012
  7.500000000000000E+003  1.325154445055183E-008  3.562753529739645E+000  8.566213679858510E-009  2.050812399626845E-003  1.199307798273330E+000  1.729451902361802E-012
  7.600000000000000E+003  1.314255488112346E-008  3.596161123605448E+000  8.491226087525212E-009  2.034056421507683E-003  1.203842386948935E+000  1.715887512954372E-012
  7.700000000000000E+003  1.303593169098554E-008  3.629422884534869E+000  8.417824651666730E-009  2.017662246977060E-003  1.208303054750051E+000  1.702609825286004E-012
  7.800000000000000E+003  1.293159309841979E-008  3.662541220077917E+000  8.345956403602559E-009  2.001617427134920E-003  1.212691471613662E+000  1.689609139293207E-012
  8.000000000000000E+003  1.272998178230343E-008  3.728219230382474E+000  8.207175675169375E-009  1.970607855352394E-003  1.221192387726882E+000  1.664464448023483E-012
  8.200000000000000E+003  1.253656436501639E-008  3.793356009057647E+000  8.073897705908806E-009  1.940852214725809E-003  1.229428080555605E+000  1.640316552855724E-012
  8.400000000000000E+003  1.235081782978458E-008  3.857968099430549E+000  7.945783108873946E-009  1.912270654343781E-003  1.237409332851798E+000  1.617102478557692E-012
  8.600000000000000E+003  1.217226371528864E-008  3.922071178273393E+000  7.822520539948705E-009  1.884790205947177E-003  1.245146452710146E+000  1.594764993330888E-012
  8.800000000000000E+003  1.200046355676150E-008  3.985680110710792E+000  7.703823929370890E-009  1.858344004289371E-003  1.252649215524182E+000  1.573251653869095E-012
  9.000000000000000E+003  1.183501478573181E-008  4.048809005638581E+000  7.589429961098699E-009  1.832870649620115E-003  1.259926874190326E+000  1.552514268155972E-012
  9.200000000000000E+003  1.167554710172172E-008  4.111471267368267E+000  7.479095829028599E-009  1.808313652515011E-003  1.266988184475239E+000  1.532508457778316E-012
  9.400000000000000E+003  1.152171926808975E-008  4.173679643143964E+000  7.372597247765367E-009  1.784620945713612E-003  1.273841434457776E+000  1.513193278827386E-012
