! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  1.549999999999999E+001  7.236835403453585E-007  3.347987025496769E-002  5.241707073614075E-007  1.121763229236077E-001  2.601416443028795E-002  7.045548994046830E-011
  1.599999999999999E+001  7.161591770961215E-007  3.424196434484422E-002  5.160492454574815E-007  1.108948099536151E-001  2.662887725024835E-002  6.972044968558253E-011
  1.649999999999999E+001  7.087955265510420E-007  3.499943550468271E-002  5.082057345812414E-007  1.096438649904255E-001  2.723899711984229E-002  6.900118593009810E-011
  1.699999999999999E+001  7.015868291436495E-007  3.575248159526399E-002  5.006243830915814E-007  1.084223152618686E-001  2.784474934659770E-002  6.829719820588043E-011
  1.749999999999999E+001  6.945276635248312E-007  3.650128694503681E-002  4.932907063077259E-007  1.072290544316707E-001  2.844634158853477E-002  6.760800632805329E-011
  1.799999999999999E+001  6.876129162655209E-007  3.724602357768379E-002  4.861913843414888E-007  1.060630375491630E-001  2.904396561175070E-002  6.693314962397555E-011
  1.849999999999999E+001  6.808377552936860E-007  3.798685230066585E-002  4.793141388047980E-007  1.049232764584740E-001  2.963779883754288E-002  6.627218613662060E-011
  1.899999999999999E+001  6.741976064837149E-007  3.872392367361472E-002  4.726476254722037E-007  1.038088356241793E-001  3.022800570818400E-002  6.562469182089204E-011
  1.949999999999999E+001  6.676881329245602E-007  3.945737887245370E-002  4.661813404904213E-007  1.027188283327125E-001  3.081473889597902E-002  6.499025974612274E-011
  1.999999999999999E+001  6.613052164777778E-007  4.018735046268675E-002  4.599055381388458E-007  1.016524132321777E-001  3.139814037648652E-002  6.436849931415737E-011
  2.099999999999999E+001  6.489241967568770E-007  4.163394566214740E-002  4.479109314105139E-007  9.959385834518460E-002  3.255262006612256E-002  6.316493408529215E-011
  2.199999999999999E+001  6.370046079511300E-007  4.306823918548590E-002  4.365753155626894E-007  9.761740670211848E-002  3.369562278500602E-002  6.200602906394521E-011
  2.299999999999999E+001  6.255174689687135E-007  4.449104633706141E-002  4.258404874838291E-007  9.571996899173686E-002  3.482790934192290E-002  6.089051085751033E-011
  2.399999999999999E+001  6.144385615624652E-007  4.590307434417115E-002  4.156566375537534E-007  9.389706168502196E-002  3.595016108159025E-002  5.981616218988757E-011
  2.499999999999999E+001  6.037459444209058E-007  4.730495467859535E-002  4.059799161585600E-007  9.214431739571059E-002  3.706298685570590E-002  5.878078091870145E-011
  2.599999999999999E+001  5.934194129838429E-007  4.869725650877102E-002  3.967713642023218E-007  9.045768776100517E-002  3.816693120913335E-002  5.778230578292714E-011
  2.699999999999999E+001  5.834402754043985E-007  5.008049530902853E-002  3.879961836756173E-007  8.883344269915083E-002  3.926248227264529E-002  5.681882016877409E-011
