 time    0.0000000000000000     
          -4   1  1.357622122448372E+002
          -3   1  2.590438233291324E+002
          -2   1  6.589332095188480E+002
          -1   1  3.483286745623179E+003
 time    11200.000000000000     
          -5   1  8.395094054250320E+001
          -4   1  1.382306161038342E+002
          -3   1  2.637537110260256E+002
          -2   1  6.709138133282817E+002
          -1   1  3.546619231907237E+003
 time    11400.000000000000     
          -5   1  8.545006448076219E+001
          -4   1  1.406990199628313E+002
          -3   1  2.684635987229189E+002
          -2   1  6.828944171377154E+002
          -1   1  3.609951718191295E+003
 time    11600.000000000000     
          -5   1  8.694918841902117E+001
          -4   1  1.431674238218283E+002
          -3   1  2.731734864198123E+002
          -2   1  6.948750209471489E+002
          -1   1  3.673284204475353E+003
 time    11800.000000000000     
          -5   1  8.844831235728017E+001
          -4   1  1.456358276808253E+002
          -3   1  2.778833741167056E+002
          -2   1  7.068556247565824E+002
          -1   1  3.736616690759411E+003
 time    12000.000000000000     
          -5   1  8.994743629553918E+001
          -4   1  1.481042315398224E+002
          -3   1  2.825932618135989E+002
          -2   1  7.188362285660161E+002
          -1   1  3.799949177043469E+003
 time    12200.000000000000     
          -5   1  9.144656023379814E+001
          -4   1  1.505726353988194E+002
          -3   1  2.873031495104922E+002
          -2   1  7.308168323754496E+002
          -1   1  3.863281663327527E+003
 time    12400.000000000000     
          -5   1  9.294568417205711E+001
          -4   1  1.530410392578165E+002
          -3   1  2.920130372073855E+002
          -2   1  7.427974361848832E+002
          -1   1  3.926614149611584E+003
 time    12600.000000000000     
          -5   1  9.444480811031610E+001
