! time                    visible_loop_density    visible_loop_diameter   
  1.600000000000000E+004  7.600973722122603E-003  1.350196058277161E+000
  1.800000000000000E+004  8.316055940919730E-003  1.351872602614594E+000
  2.000000000000000E+004  9.006600954006480E-003  1.353164060484935E+000
  2.200000000000000E+004  9.675421641651853E-003  1.354173160374897E+000
  2.400000000000000E+004  1.032479770219122E-002  1.354970707301493E+000
  2.600000000000000E+004  1.095660767983472E-002  1.355606945943675E+000
  2.800000000000000E+004  1.157242244055864E-002  1.356118387802250E+000
  3.000000000000000E+004  1.217357261948753E-002  1.356532093288217E+000
  3.200000000000000E+004  1.276119825441353E-002  1.356868454621998E+000
  3.400000000000000E+004  1.333628597941669E-002  1.357143059096451E+000
  3.600000000000000E+004  1.389969735822536E-002  1.357367968587741E+000
  3.800000000000000E+004  1.445219079146081E-002  1.357552617537286E+000
  4.000000000000000E+004  1.499443868568104E-002  1.357704455203803E+000
  4.500000000000000E+004  1.629294394787632E-002  1.357961378023382E+000
  5.000000000000000E+004  1.754137023189975E-002  1.358126633835588E+000
  5.500000000000000E+004  1.874532756290112E-002  1.358232601890975E+000
  6.000000000000000E+004  1.990939236843377E-002  1.358299498761528E+000
  6.500000000000000E+004  2.103736624213315E-002  1.358340271501919E+000
  7.000000000000000E+004  2.213245475353027E-002  1.358363377009090E+000
  7.500000000000000E+004  2.319739522171916E-002  1.358374425492322E+000
  8.000000000000000E+004  2.423455049554406E-002  1.358377183672860E+000
  9.000000000000000E+004  2.621061502014841E-002  1.358367882507898E+000
  1.000000000000000E+005  2.810095291994209E-002  1.358350807879507E+000
  1.100000000000000E+005  2.991558750300879E-002  1.358329219011561E+000
  1.200000000000000E+005  3.166270838494380E-002  1.358304553600406E+000
  1.300000000000000E+005  3.334911612699896E-002  1.358277410521927E+000
  1.400000000000000E+005  3.498053513976396E-002  1.358248009388148E+000
  1.500000000000000E+005  3.656184041048868E-002  1.358216409659126E+000
  1.600000000000000E+005  3.809722567484312E-002  1.358182614680586E+000
  1.800000000000000E+005  4.100714694771486E-002  1.358106107105064E+000
  2.000000000000000E+005  4.377811526654356E-002  1.358022350254672E+000
  2.200000000000000E+005  4.642750809752653E-002  1.357931030107303E+000
  2.400000000000000E+005  4.896939128840413E-002  1.357832407058511E+000
  2.600000000000000E+005  5.141533747360812E-002  1.357727035403838E+000
  2.800000000000000E+005  5.377500178845818E-002  1.357615597518021E+000
  3.000000000000000E+005  5.605653744455058E-002  1.357498810139116E+000
  3.500000000000000E+005  6.135100159853334E-002  1.357168627281199E+000
  4.000000000000000E+005  6.630939001319980E-002  1.356825725170325E+000
  4.500000000000000E+005  7.098574904807119E-002  1.356475147799911E+000
  5.000000000000000E+005  7.542122660056835E-002  1.356120935038682E+000
  5.500000000000000E+005  7.964797318819689E-002  1.355766165011520E+000
  6.000000000000000E+005  8.369165474023091E-002  1.355413123551313E+000
  6.500000000000000E+005  8.757313422303813E-002  1.355063479938796E+000
  7.000000000000000E+005  9.130963387649303E-002  1.354718435018998E+000
  8.000000000000000E+005  9.829219669734952E-002  1.354028969247171E+000
  9.000000000000000E+005  1.048652933834897E-001  1.353371402693994E+000
  1.000000000000000E+006  1.110900925851026E-001  1.352745064451367E+000
  1.100000000000000E+006  1.170140830393635E-001  1.352148701854116E+000
